question,intent,original_faq_id,original_category
จบแล้วทำงานอะไร,career,215,career
ทำงานอะไรได้บ้าง,career,215,career
อาชีพหลังจบ,career,215,career
ทำงานด้านไหน,career,215,career
มีงานอะไรบ้าง,career,215,career
จบวิศวกรรมอุตสาหการ รับราชการได้ไหม,career,216,career
จบแล้วทำงานอะไร,career,216,career
ทำงานอะไรได้บ้าง,career,216,career
อาชีพหลังจบ,career,216,career
ทำงานด้านไหน,career,216,career
มีงานอะไรบ้าง,career,216,career
จบแล้วสามารถประกอบอาชีพอะไรได้บ้าง,career,248,career
จบแล้วทำงานอะไร,career,248,career
ทำงานอะไรได้บ้าง,career,248,career
อาชีพหลังจบ,career,248,career
ทำงานด้านไหน,career,248,career
มีงานอะไรบ้าง,career,248,career
จบหลักสูตรนี้เป็นข้าราชการได้ไหม,career,249,career
จบแล้วทำงานอะไร,career,249,career
ทำงานอะไรได้บ้าง,career,249,career
อาชีพหลังจบ,career,249,career
ทำงานด้านไหน,career,249,career
มีงานอะไรบ้าง,career,249,career
จบวิศวกรรมการผลิตเครื่องประดับ ทำงานอะไรได้บ้าง,career,268,career
จบแล้วทำงานอะไร,career,268,career
ทำงานอะไรได้บ้าง,career,268,career
อาชีพหลังจบ,career,268,career
ทำงานด้านไหน,career,268,career
มีงานอะไรบ้าง,career,268,career
วิศวกรรมการผลิตเครื่องประดับ บริษัทไหนรับบัณฑิตบ้าง,career,269,career
จบแล้วทำงานอะไร,career,269,career
ทำงานอะไรได้บ้าง,career,269,career
อาชีพหลังจบ,career,269,career
ทำงานด้านไหน,career,269,career
มีงานอะไรบ้าง,career,269,career
จบแล้วทำงานตำแหน่งอะไรได้บ้าง,career,302,career
