question,intent,original_faq_id,original_category
เรียนหลักสูตรนี้,program,79,curriculum
หลักสูตร อส.บ. ยั่งยืน,program,79,curriculum
บอกเกี่ยวกับหลักสูตร,program,79,curriculum
เรียนอะไร,program,79,curriculum
เรียนวิชาอะไรบ้าง,program,79,curriculum
มีวิชาอะไร,program,79,curriculum
เนื้อหาการเรียน,program,79,curriculum
หมวดวิชาเฉพาะของ อส.บ. ยั่งยืน มีกี่หน่วยกิต,program,80,curriculum
หลักสูตรนี้เป็นยังไง,program,80,curriculum
เรียนหลักสูตรนี้,program,80,curriculum
หลักสูตร อส.บ. ยั่งยืน,program,80,curriculum
บอกเกี่ยวกับหลักสูตร,program,80,curriculum
เรียนอะไร,program,80,curriculum
เรียนวิชาอะไรบ้าง,program,80,curriculum
มีวิชาอะไร,program,80,curriculum
เนื้อหาการเรียน,program,80,curriculum
หมวดวิชาเลือกเสรีของ อส.บ. ยั่งยืน มีกี่หน่วยกิต,program,81,curriculum
หลักสูตรนี้เป็นยังไง,program,81,curriculum
เรียนหลักสูตรนี้,program,81,curriculum
หลักสูตร อส.บ. ยั่งยืน,program,81,curriculum
บอกเกี่ยวกับหลักสูตร,program,81,curriculum
เรียนอะไร,program,81,curriculum
เรียนวิชาอะไรบ้าง,program,81,curriculum
มีวิชาอะไร,program,81,curriculum
เนื้อหาการเรียน,program,81,curriculum
กลุ่มวิชาภาษาต่างประเทศของ อส.บ. ยั่งยืน มีกี่หน่วยกิต,program,82,curriculum
หลักสูตรนี้เป็นยังไง,program,82,curriculum
เรียนหลักสูตรนี้,program,82,curriculum
หลักสูตร อส.บ. ยั่งยืน,program,82,curriculum
บอกเกี่ยวกับหลักสูตร,program,82,curriculum
เรียนอะไร,program,82,curriculum
