text,intent
ที่อยู่,contact
ติดต่อสาขา,contact
Facebook เพจของสาขาชื่ออะไร,contact
ติดต่อยังไง,contact
เบอร์โทร,contact
อีเมล,contact
ที่อยู่,contact
ติดต่อสาขา,contact
เว็บไซต์สาขาวิศวกรรมเครื่องกล มทร.พระนคร คืออะไร,contact
ติดต่อยังไง,contact
เบอร์โทร,contact
อีเมล,contact
ที่อยู่,contact
ติดต่อสาขา,contact
สาขาวิศวกรรมเครื่องกล มี Facebook Page ไหม,contact
ติดต่อยังไง,contact
เบอร์โทร,contact
อีเมล,contact
ที่อยู่,contact
ติดต่อสาขา,contact
สาขาวิศวกรรมเครื่องกล มี YouTube Channel ไหม,contact
ติดต่อยังไง,contact
เบอร์โทร,contact
อีเมล,contact
ที่อยู่,contact
ติดต่อสาขา,contact
สาขาวิศวกรรมเครื่องกล มี TikTok ไหม,contact
ติดต่อยังไง,contact
เบอร์โทร,contact
