text,intent
วิศวกรรมคอมพิวเตอร์ หลักสูตรต่อเนื่อง รับวุฒิอะไร,admission
สมัคร,admission
สมัครได้ไหม,admission
สมัครยังไง,admission
วิธีสมัคร,admission
รับสมัคร,admission
การรับสมัคร,admission
TCAS,admission
รับตรง,admission
คุณสมบัติ,admission
รับสมัคร มทร,admission
วิศวกรรมคอมพิวเตอร์ เทียบโอนรายวิชาได้มากที่สุดกี่หน่วยกิต,admission
สมัคร,admission
สมัครได้ไหม,admission
